user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
596,2025-10-02 09:25:48,Tablet,UK,18-24,Female,A8923,Text,Automotive,Students,0.0424,0.0385,Ignored,8,1.09,0.0424,0.0385,-0.04
270,2025-03-21 20:58:24,Tablet,Canada,25-34,Male,A9381,Text,Fashion,Tech Enthusiasts,0.0373,0.0319,Viewed,22,0.5,0.0373,0.0319,3.25
862,2025-05-13 22:37:12,Tablet,India,35-44,Male,A8418,Image,Food,Young Adults,0.0462,0.0631,Liked,43,0.42,0.0462,0.0631,8.46
536,2025-04-02 18:21:58,Desktop,Canada,18-24,Male,A4261,Text,Finance,Professionals,0.0355,0.0394,Viewed,29,1.66,0.0355,0.0394,0.13
316,2025-05-20 11:01:14,Mobile,USA,45-54,Male,A8845,Image,Fashion,Young Adults,0.0497,0.0549,Liked,36,0.77,0.0497,0.0549,2.7
106,2025-08-24 07:59:36,Desktop,UK,35-44,Female,A9641,Text,Food,Travel Lovers,0.0244,0.0402,Ignored,14,0.27,0.0244,0.0402,10.7
838,2025-03-15 08:18:44,Mobile,USA,18-24,Female,A7249,Video,Electronics,Tech Enthusiasts,0.1655,0.0818,Ignored,15,0.69,0.1655,0.0818,1.57
517,2025-05-23 09:55:55,Tablet,USA,35-44,Male,A4396,Text,Travel,Students,0.0223,0.0416,Ignored,6,0.58,0.0223,0.0416,3.46
864,2025-06-05 08:28:57,Tablet,UK,25-34,Male,A3894,Image,Finance,Students,0.0636,0.0393,Liked,42,1.26,0.0636,0.0393,1.95
166,2025-03-31 05:45:17,Mobile,Canada,35-44,Male,A3628,Text,Food,Young Adults,0.0269,0.0383,Ignored,11,0.5,0.0269,0.0383,3.06
531,2025-03-16 17:12:42,Desktop,Canada,45-54,Female,A1388,Image,Food,Family Oriented,0.0469,0.0632,Liked,40,0.53,0.0469,0.0632,8.26
414,2025-10-05 22:24:10,Mobile,India,55+,Male,A9509,Video,Travel,Fitness Lovers,0.0552,0.0858,Viewed,17,0.48,0.0552,0.0858,8.18
256,2025-09-17 19:19:01,Mobile,Canada,18-24,Male,A7114,Text,Finance,Young Adults,0.0615,0.0354,Ignored,10,1.45,0.0615,0.0354,1.07
549,2025-10-04 02:12:39,Tablet,UK,45-54,Female,A2676,Image,Automotive,Travel Lovers,0.0452,0.0644,Liked,47,0.92,0.0452,0.0644,1.28
673,2025-11-25 13:52:50,Tablet,USA,25-34,Female,A9250,Video,Finance,Students,0.08,0.0695,Shared,61,1.08,0.08,0.0695,3.06
608,2025-06-09 01:43:53,Desktop,Germany,55+,Female,A3148,Image,Finance,Professionals,0.0389,0.0417,Commented,47,1.38,0.0389,0.0417,0.76
477,2025-10-20 10:24:19,Tablet,Germany,35-44,Male,A9231,Video,Entertainment,Family Oriented,0.0733,0.0519,Liked,30,0.48,0.0733,0.0519,3.54
110,2025-10-07 09:05:31,Tablet,USA,35-44,Female,A1474,Video,Electronics,Travel Lovers,0.0761,0.0893,Viewed,15,0.93,0.0761,0.0893,4.08
305,2025-03-09 08:45:55,Tablet,USA,55+,Female,A6465,Image,Automotive,Family Oriented,0.0265,0.0361,Viewed,26,0.9,0.0265,0.0361,2.89
257,2025-01-05 00:14:30,Tablet,Canada,25-34,Male,A5591,Video,Travel,Professionals,0.1022,0.0509,Ignored,11,0.56,0.1022,0.0509,6.17
759,2025-09-20 07:04:09,Tablet,India,55+,Male,A8123,Text,Finance,Professionals,0.0223,0.0342,Ignored,9,0.93,0.0223,0.0342,0.74
198,2025-04-24 15:51:23,Mobile,Germany,35-44,Female,A8592,Video,Health,Professionals,0.09,0.075,Liked,41,0.63,0.09,0.075,9.1
556,2025-11-05 00:24:47,Tablet,Germany,25-34,Female,A8599,Text,Entertainment,Family Oriented,0.0271,0.0241,Commented,57,0.44,0.0271,0.0241,4.82
933,2025-04-02 13:42:59,Desktop,UK,35-44,Female,A6178,Text,Electronics,Family Oriented,0.0293,0.0414,Ignored,14,0.65,0.0293,0.0414,0.3
888,2025-04-13 15:20:04,Desktop,India,25-34,Male,A1162,Text,Food,Fitness Lovers,0.042,0.024,Ignored,14,0.51,0.042,0.024,3.11
223,2025-11-03 10:45:03,Mobile,India,18-24,Male,A5459,Image,Health,Young Adults,0.088,0.0642,Viewed,17,0.69,0.088,0.0642,2.97
993,2025-12-31 21:01:43,Mobile,Canada,18-24,Female,A8688,Text,Food,Students,0.0484,0.0294,Ignored,13,0.39,0.0484,0.0294,4.46
809,2025-12-11 05:44:14,Desktop,UK,35-44,Male,A8387,Image,Finance,Professionals,0.0561,0.0513,Viewed,18,1.5,0.0561,0.0513,2.15
926,2025-05-22 22:38:36,Tablet,UK,18-24,Female,A8091,Video,Fashion,Professionals,0.1175,0.0645,Commented,65,0.36,0.1175,0.0645,10.72
706,2025-11-16 11:13:51,Desktop,India,45-54,Female,A4490,Video,Travel,Students,0.076,0.0755,Viewed,20,0.84,0.076,0.0755,1.27
953,2025-05-16 01:15:15,Tablet,Canada,18-24,Female,A3087,Text,Finance,Students,0.0392,0.0312,Ignored,6,1.53,0.0392,0.0312,0.62
647,2025-12-20 09:15:55,Tablet,Canada,25-34,Female,A3962,Text,Electronics,Professionals,0.0378,0.0286,Shared,63,0.95,0.0378,0.0286,0.01
328,2025-07-02 15:25:05,Tablet,UK,55+,Male,A6129,Text,Food,Tech Enthusiasts,0.0223,0.0379,Ignored,10,0.39,0.0223,0.0379,5.67
398,2025-11-25 12:28:19,Tablet,USA,35-44,Male,A6663,Image,Electronics,Young Adults,0.0518,0.0501,Liked,44,0.76,0.0518,0.0501,5.2
703,2025-07-31 12:01:49,Desktop,Canada,45-54,Male,A2092,Image,Automotive,Tech Enthusiasts,0.04,0.0625,Shared,84,1.37,0.04,0.0625,4.44
612,2025-03-05 14:05:55,Mobile,Germany,18-24,Male,A2695,Text,Travel,Travel Lovers,0.0569,0.0307,Liked,49,0.96,0.0569,0.0307,0.31
540,2025-04-23 13:46:47,Tablet,India,45-54,Male,A3240,Text,Finance,Students,0.0235,0.0421,Ignored,14,1.61,0.0235,0.0421,0.68
790,2025-11-14 04:50:35,Mobile,Canada,35-44,Male,A8607,Image,Food,Professionals,0.0481,0.057,Liked,39,0.44,0.0481,0.057,3.21
392,2025-09-04 03:19:15,Desktop,India,18-24,Female,A3692,Text,Fashion,Professionals,0.0413,0.0395,Viewed,25,0.54,0.0413,0.0395,6.17
126,2025-08-13 00:42:21,Mobile,Canada,18-24,Female,A2146,Image,Fashion,Students,0.1052,0.0681,Viewed,20,0.56,0.1052,0.0681,10.88
468,2025-03-12 20:01:09,Tablet,USA,55+,Male,A7044,Image,Travel,Family Oriented,0.0273,0.0628,Liked,45,0.8,0.0273,0.0628,2.17
866,2025-05-08 03:39:56,Desktop,Germany,35-44,Female,A4233,Image,Health,Family Oriented,0.0507,0.0554,Ignored,12,0.69,0.0507,0.0554,4.35
542,2025-11-24 16:30:10,Desktop,Germany,55+,Female,A8496,Text,Automotive,Students,0.0226,0.0258,Liked,50,1.43,0.0226,0.0258,-0.55
779,2025-08-29 09:19:39,Mobile,UK,45-54,Female,A8091,Video,Travel,Young Adults,0.0617,0.0581,Commented,54,0.7,0.0617,0.0581,3.1
325,2025-10-20 00:03:13,Desktop,Canada,25-34,Male,A6413,Video,Automotive,Students,0.1128,0.0637,Commented,55,0.82,0.1128,0.0637,7.5
504,2025-12-05 04:45:45,Mobile,Germany,25-34,Male,A6833,Video,Automotive,Students,0.0989,0.0845,Liked,41,0.69,0.0989,0.0845,7.29
321,2025-03-11 21:21:22,Desktop,USA,45-54,Male,A5678,Video,Food,Students,0.0787,0.0576,Liked,49,0.32,0.0787,0.0576,17.3
959,2025-02-11 09:39:13,Mobile,Germany,18-24,Female,A3953,Image,Finance,Tech Enthusiasts,0.0781,0.0528,Liked,32,1.0,0.0781,0.0528,2.97
851,2025-03-27 03:29:46,Desktop,UK,45-54,Female,A6967,Video,Electronics,Professionals,0.0724,0.0524,Viewed,23,1.07,0.0724,0.0524,0.99
715,2025-02-05 21:55:22,Tablet,UK,25-34,Male,A1760,Video,Travel,Young Adults,0.0866,0.0499,Shared,66,0.7,0.0866,0.0499,3.04
842,2025-05-02 21:52:14,Tablet,India,35-44,Male,A8031,Video,Fashion,Travel Lovers,0.0629,0.0776,Commented,70,0.8,0.0629,0.0776,3.84
319,2025-10-10 04:09:48,Mobile,USA,25-34,Female,A2804,Video,Health,Fitness Lovers,0.1139,0.0728,Ignored,5,0.81,0.1139,0.0728,5.52
287,2025-04-17 21:00:22,Tablet,USA,35-44,Female,A1984,Image,Finance,Students,0.052,0.0576,Commented,49,1.45,0.052,0.0576,3.04
191,2025-02-15 18:42:04,Tablet,Germany,35-44,Female,A7707,Text,Health,Travel Lovers,0.0292,0.0325,Ignored,10,0.75,0.0292,0.0325,2.26
301,2025-08-15 02:44:58,Tablet,Canada,25-34,Male,A5013,Text,Automotive,Young Adults,0.0267,0.042,Ignored,8,0.81,0.0267,0.042,2.25
431,2025-02-18 02:35:52,Desktop,Germany,25-34,Male,A8219,Video,Health,Fitness Lovers,0.0781,0.0621,Shared,77,0.98,0.0781,0.0621,3.54
176,2025-06-29 20:38:28,Tablet,India,25-34,Male,A4244,Text,Electronics,Fitness Lovers,0.0329,0.041,Liked,42,0.67,0.0329,0.041,4.74
505,2025-08-08 03:01:00,Desktop,Canada,55+,Male,A7827,Text,Finance,Professionals,0.018,0.0241,Liked,48,1.67,0.018,0.0241,0.19
734,2025-05-07 17:57:55,Desktop,USA,25-34,Male,A5729,Image,Travel,Professionals,0.0639,0.0502,Viewed,28,0.9,0.0639,0.0502,1.92
730,2025-10-19 23:10:16,Mobile,UK,55+,Male,A7003,Video,Fashion,Travel Lovers,0.0565,0.0648,Commented,53,0.79,0.0565,0.0648,6.82
364,2025-06-03 02:06:17,Desktop,Germany,55+,Female,A9292,Image,Finance,Professionals,0.0384,0.0639,Ignored,13,1.3,0.0384,0.0639,0.75
310,2025-03-07 19:26:10,Mobile,Germany,25-34,Female,A9313,Text,Automotive,Professionals,0.0416,0.0346,Ignored,10,0.74,0.0416,0.0346,2.27
381,2025-02-11 05:07:50,Tablet,India,35-44,Male,A5675,Text,Electronics,Tech Enthusiasts,0.0264,0.0392,Viewed,15,1.15,0.0264,0.0392,1.95
732,2025-06-03 01:08:02,Desktop,UK,55+,Female,A9881,Image,Entertainment,Tech Enthusiasts,0.0322,0.0485,Ignored,5,0.28,0.0322,0.0485,12.67
914,2025-11-29 10:53:37,Desktop,USA,18-24,Female,A1669,Video,Health,Travel Lovers,0.0902,0.0884,Viewed,23,0.46,0.0902,0.0884,14.21
450,2025-08-24 23:39:50,Mobile,UK,35-44,Male,A7734,Text,Entertainment,Family Oriented,0.037,0.0235,Viewed,24,0.42,0.037,0.0235,2.34
687,2025-11-23 14:43:37,Mobile,Canada,18-24,Male,A3893,Video,Electronics,Travel Lovers,0.1136,0.0633,Shared,69,0.75,0.1136,0.0633,4.03
802,2025-06-25 18:17:44,Tablet,Germany,55+,Female,A3293,Video,Travel,Family Oriented,0.0557,0.0703,Ignored,6,0.77,0.0557,0.0703,3.01
472,2025-10-24 04:31:42,Desktop,India,18-24,Male,A7636,Video,Entertainment,Family Oriented,0.105,0.0512,Shared,83,0.49,0.105,0.0512,7.59
768,2025-08-23 13:54:08,Mobile,India,25-34,Male,A9565,Text,Food,Young Adults,0.0542,0.0263,Viewed,26,0.55,0.0542,0.0263,2.39
313,2025-03-31 07:44:27,Desktop,USA,45-54,Female,A9053,Video,Electronics,Students,0.0665,0.0651,Viewed,26,1.16,0.0665,0.0651,1.62
699,2025-10-15 17:11:36,Mobile,Canada,35-44,Female,A7202,Video,Automotive,Tech Enthusiasts,0.0717,0.0888,Commented,69,0.79,0.0717,0.0888,2.97
735,2025-06-10 16:45:30,Mobile,Germany,35-44,Female,A6470,Video,Automotive,Travel Lovers,0.1011,0.0715,Commented,69,1.46,0.1011,0.0715,2.22
953,2025-04-25 22:34:45,Desktop,India,25-34,Male,A3751,Image,Food,Young Adults,0.0651,0.0407,Liked,38,0.36,0.0651,0.0407,2.42
245,2025-12-22 12:32:52,Tablet,Canada,25-34,Male,A9351,Image,Electronics,Young Adults,0.0603,0.0407,Viewed,29,0.56,0.0603,0.0407,2.6
234,2025-06-12 17:28:46,Tablet,Canada,18-24,Male,A4165,Video,Travel,Professionals,0.0821,0.0877,Ignored,11,0.78,0.0821,0.0877,4.5
590,2025-01-10 04:39:19,Mobile,Germany,35-44,Male,A4912,Image,Food,Young Adults,0.0524,0.0578,Viewed,28,0.3,0.0524,0.0578,14.71
728,2025-05-16 00:29:57,Mobile,India,25-34,Male,A2035,Text,Food,Tech Enthusiasts,0.0396,0.032,Ignored,14,0.29,0.0396,0.032,8.19
703,2025-04-14 05:25:23,Desktop,USA,25-34,Female,A5182,Video,Finance,Fitness Lovers,0.0802,0.0656,Ignored,10,0.99,0.0802,0.0656,1.14
192,2025-05-26 01:36:35,Mobile,Canada,18-24,Male,A3938,Image,Fashion,Students,0.0897,0.0509,Viewed,17,0.8,0.0897,0.0509,0.56
875,2025-08-19 22:28:56,Tablet,Germany,35-44,Female,A9468,Image,Finance,Professionals,0.037,0.0483,Liked,36,1.13,0.037,0.0483,3.25
538,2025-11-03 03:07:03,Mobile,India,55+,Female,A3270,Image,Entertainment,Professionals,0.0348,0.0403,Viewed,26,0.29,0.0348,0.0403,11.06
754,2025-06-29 12:58:16,Desktop,USA,55+,Male,A8965,Text,Automotive,Family Oriented,0.0203,0.0345,Viewed,24,0.87,0.0203,0.0345,2.63
628,2025-04-12 09:35:21,Mobile,Germany,18-24,Male,A8084,Video,Fashion,Professionals,0.121,0.0735,Liked,38,0.72,0.121,0.0735,10.04
283,2025-05-29 21:57:11,Desktop,India,35-44,Female,A1960,Video,Electronics,Young Adults,0.0706,0.0529,Shared,62,0.86,0.0706,0.0529,3.3
379,2025-08-21 13:53:59,Desktop,India,25-34,Female,A1525,Image,Fashion,Travel Lovers,0.0509,0.0656,Viewed,16,0.41,0.0509,0.0656,13.12
156,2025-04-21 01:03:39,Tablet,UK,18-24,Female,A7968,Image,Electronics,Tech Enthusiasts,0.0563,0.0561,Viewed,24,0.52,0.0563,0.0561,4.96
376,2025-04-29 02:12:01,Tablet,USA,18-24,Female,A9433,Image,Food,Travel Lovers,0.0545,0.05,Liked,36,0.41,0.0545,0.05,6.25
179,2025-04-30 10:51:24,Desktop,Germany,35-44,Male,A7945,Image,Automotive,Travel Lovers,0.0589,0.0589,Liked,45,1.28,0.0589,0.0589,2.31
982,2025-12-06 04:49:18,Mobile,UK,45-54,Male,A9169,Image,Health,Fitness Lovers,0.0463,0.0418,Viewed,17,0.84,0.0463,0.0418,0.96
121,2025-10-20 08:12:37,Tablet,USA,55+,Male,A5910,Video,Electronics,Young Adults,0.0513,0.0531,Viewed,29,0.51,0.0513,0.0531,8.53
831,2025-01-02 21:21:44,Tablet,USA,35-44,Female,A4793,Video,Food,Students,0.0857,0.0681,Commented,65,0.59,0.0857,0.0681,8.96
206,2025-03-30 04:10:42,Desktop,UK,18-24,Male,A4984,Video,Food,Professionals,0.0985,0.0549,Commented,57,0.55,0.0985,0.0549,3.99
528,2025-12-31 20:25:47,Mobile,India,18-24,Female,A2837,Video,Food,Family Oriented,0.1494,0.0929,Viewed,17,0.5,0.1494,0.0929,6.32
917,2025-01-30 23:21:46,Mobile,Germany,35-44,Female,A8766,Image,Entertainment,Family Oriented,0.0658,0.0626,Commented,60,0.43,0.0658,0.0626,2.29
445,2025-03-27 09:04:54,Mobile,Canada,35-44,Female,A7101,Image,Fashion,Professionals,0.0532,0.06,Ignored,15,0.66,0.0532,0.06,5.45
687,2025-02-10 10:35:13,Tablet,Canada,45-54,Male,A2415,Text,Automotive,Tech Enthusiasts,0.0264,0.0327,Viewed,24,0.94,0.0264,0.0327,0.64
719,2025-04-03 04:10:44,Mobile,Canada,25-34,Male,A4651,Image,Automotive,Students,0.0637,0.065,Commented,65,1.44,0.0637,0.065,2.06
333,2025-07-14 21:44:32,Desktop,Germany,18-24,Male,A5807,Image,Finance,Family Oriented,0.0633,0.0507,Liked,48,1.84,0.0633,0.0507,0.91
457,2025-06-13 13:43:04,Mobile,UK,35-44,Female,A6391,Text,Travel,Young Adults,0.0298,0.0411,Ignored,9,0.46,0.0298,0.0411,5.76
231,2025-10-14 06:31:15,Mobile,UK,35-44,Male,A8537,Video,Travel,Family Oriented,0.0773,0.0565,Shared,74,1.02,0.0773,0.0565,0.38
648,2025-09-11 17:37:49,Mobile,India,55+,Female,A1635,Image,Travel,Students,0.0424,0.0566,Liked,50,0.85,0.0424,0.0566,2.29
738,2025-05-10 00:48:03,Mobile,USA,45-54,Male,A5007,Video,Health,Tech Enthusiasts,0.0734,0.0848,Ignored,9,0.56,0.0734,0.0848,3.41
300,2025-08-26 20:29:18,Tablet,Canada,35-44,Female,A4780,Image,Food,Fitness Lovers,0.0372,0.0406,Ignored,14,0.4,0.0372,0.0406,4.69
330,2025-12-19 05:54:12,Desktop,UK,25-34,Male,A1592,Text,Food,Young Adults,0.0388,0.0262,Commented,64,0.54,0.0388,0.0262,4.17
168,2025-04-22 12:54:20,Tablet,Germany,45-54,Female,A6052,Image,Travel,Fitness Lovers,0.0396,0.0559,Ignored,8,0.65,0.0396,0.0559,2.93
225,2025-04-13 04:33:12,Tablet,USA,18-24,Male,A2215,Video,Health,Fitness Lovers,0.0973,0.0915,Commented,66,0.82,0.0973,0.0915,3.47
952,2025-08-10 00:53:23,Mobile,Germany,25-34,Female,A7754,Text,Electronics,Travel Lovers,0.0531,0.0375,Ignored,7,0.74,0.0531,0.0375,0.32
229,2025-11-02 15:26:38,Tablet,USA,35-44,Female,A5778,Image,Food,Tech Enthusiasts,0.0397,0.0373,Shared,79,0.35,0.0397,0.0373,8.38
668,2025-02-09 23:12:41,Mobile,India,45-54,Female,A9155,Video,Health,Students,0.0688,0.0743,Commented,67,0.68,0.0688,0.0743,2.69
358,2025-01-16 02:33:42,Desktop,UK,25-34,Male,A6679,Text,Automotive,Professionals,0.0411,0.032,Viewed,17,1.01,0.0411,0.032,1.76
319,2025-02-16 08:03:31,Mobile,Canada,18-24,Female,A5372,Text,Fashion,Students,0.0545,0.0275,Ignored,7,0.71,0.0545,0.0275,0.0
122,2025-09-09 01:41:15,Mobile,UK,55+,Male,A8316,Text,Entertainment,Fitness Lovers,0.0215,0.0235,Viewed,24,0.3,0.0215,0.0235,5.86
462,2025-12-30 20:34:29,Desktop,UK,25-34,Female,A4194,Image,Finance,Students,0.0656,0.0544,Viewed,25,1.52,0.0656,0.0544,2.07
940,2025-11-08 11:31:10,Desktop,Germany,45-54,Male,A9596,Image,Automotive,Family Oriented,0.0399,0.0402,Commented,53,1.1,0.0399,0.0402,2.43
184,2025-04-25 20:53:32,Tablet,USA,18-24,Male,A4797,Image,Finance,Fitness Lovers,0.0704,0.0654,Liked,38,1.19,0.0704,0.0654,2.01
819,2025-12-06 10:44:26,Mobile,UK,25-34,Female,A2716,Image,Electronics,Professionals,0.0885,0.0452,Commented,51,1.07,0.0885,0.0452,2.82
990,2025-09-02 02:46:14,Tablet,India,35-44,Female,A4727,Text,Travel,Tech Enthusiasts,0.0243,0.0281,Viewed,26,0.9,0.0243,0.0281,0.05
904,2025-03-19 06:07:42,Desktop,India,25-34,Male,A8256,Video,Automotive,Professionals,0.0956,0.0711,Ignored,12,0.71,0.0956,0.0711,5.78
110,2025-06-30 10:27:01,Mobile,India,45-54,Male,A6301,Video,Automotive,Students,0.0628,0.0784,Shared,63,0.72,0.0628,0.0784,4.28
477,2025-02-09 05:22:02,Tablet,UK,25-34,Male,A9463,Video,Electronics,Professionals,0.089,0.0765,Commented,64,0.65,0.089,0.0765,5.47
568,2025-10-27 06:04:51,Desktop,Germany,55+,Female,A5374,Image,Travel,Students,0.0395,0.0597,Viewed,15,0.83,0.0395,0.0597,1.54
865,2025-09-15 04:23:57,Desktop,Canada,45-54,Male,A7821,Text,Fashion,Family Oriented,0.0232,0.0302,Liked,44,0.39,0.0232,0.0302,1.4
268,2025-08-03 03:16:07,Tablet,UK,18-24,Male,A9190,Video,Food,Tech Enthusiasts,0.1111,0.0681,Liked,35,0.35,0.1111,0.0681,9.79
260,2025-10-03 08:35:36,Desktop,UK,55+,Female,A1702,Image,Health,Travel Lovers,0.0379,0.0427,Ignored,6,0.62,0.0379,0.0427,1.28
405,2025-11-11 15:13:08,Desktop,India,55+,Male,A6655,Video,Fashion,Professionals,0.0454,0.0863,Shared,89,0.47,0.0454,0.0863,5.15
433,2025-11-02 04:53:28,Mobile,Canada,35-44,Male,A8401,Video,Food,Travel Lovers,0.0883,0.0823,Viewed,15,0.54,0.0883,0.0823,9.06
594,2025-11-11 10:54:57,Tablet,USA,25-34,Female,A9596,Image,Electronics,Tech Enthusiasts,0.0619,0.0652,Viewed,17,0.89,0.0619,0.0652,1.78
552,2025-12-02 09:12:52,Mobile,USA,35-44,Male,A6636,Text,Travel,Travel Lovers,0.0328,0.0313,Viewed,20,1.01,0.0328,0.0313,1.3
325,2025-12-24 01:30:16,Tablet,Canada,25-34,Male,A9986,Video,Travel,Young Adults,0.0945,0.0633,Viewed,29,1.04,0.0945,0.0633,3.07
714,2025-06-12 03:01:25,Tablet,Germany,25-34,Male,A9736,Image,Travel,Travel Lovers,0.0539,0.0444,Liked,30,1.03,0.0539,0.0444,1.67
539,2025-07-23 17:35:48,Mobile,UK,35-44,Female,A2196,Text,Entertainment,Tech Enthusiasts,0.0329,0.0412,Viewed,24,0.49,0.0329,0.0412,5.94
329,2025-05-08 18:24:59,Tablet,UK,55+,Female,A8870,Text,Food,Family Oriented,0.0156,0.0233,Ignored,14,0.55,0.0156,0.0233,1.13
225,2025-03-05 14:04:17,Tablet,UK,18-24,Male,A6463,Video,Finance,Fitness Lovers,0.1013,0.0856,Commented,56,1.22,0.1013,0.0856,0.71
853,2025-05-28 00:33:45,Desktop,USA,55+,Male,A6640,Video,Entertainment,Professionals,0.0645,0.0737,Shared,74,0.22,0.0645,0.0737,10.32
119,2025-06-05 03:00:13,Tablet,UK,35-44,Female,A2171,Video,Finance,Tech Enthusiasts,0.0725,0.0566,Commented,70,1.75,0.0725,0.0566,1.21
344,2025-02-01 21:54:39,Tablet,USA,35-44,Male,A7790,Image,Finance,Students,0.0463,0.0612,Liked,47,1.9,0.0463,0.0612,1.52
351,2025-09-29 15:31:47,Mobile,Canada,35-44,Male,A1218,Image,Fashion,Young Adults,0.0619,0.0449,Commented,50,0.37,0.0619,0.0449,7.41
914,2025-09-09 20:52:26,Mobile,Canada,35-44,Male,A3450,Image,Travel,Fitness Lovers,0.0568,0.0525,Liked,33,1.04,0.0568,0.0525,0.41
747,2025-12-11 04:20:47,Tablet,Germany,25-34,Female,A2566,Image,Travel,Young Adults,0.0454,0.0417,Ignored,11,0.75,0.0454,0.0417,2.48
246,2025-06-27 17:31:03,Mobile,UK,55+,Female,A3423,Text,Electronics,Young Adults,0.0273,0.0315,Ignored,6,0.65,0.0273,0.0315,2.7
834,2025-11-02 23:19:35,Tablet,USA,35-44,Male,A5732,Image,Electronics,Fitness Lovers,0.0515,0.0409,Ignored,11,0.93,0.0515,0.0409,1.06
876,2025-06-29 03:24:20,Desktop,Canada,45-54,Male,A2335,Text,Travel,Family Oriented,0.0234,0.0267,Viewed,26,0.55,0.0234,0.0267,1.61
824,2025-02-20 21:04:49,Mobile,Canada,55+,Male,A1156,Image,Health,Travel Lovers,0.0385,0.0453,Liked,44,0.73,0.0385,0.0453,2.9
559,2025-03-07 05:44:08,Mobile,USA,45-54,Male,A1073,Video,Travel,Students,0.0843,0.0779,Ignored,7,1.08,0.0843,0.0779,5.47
675,2025-01-04 23:59:49,Mobile,India,25-34,Female,A1365,Image,Food,Travel Lovers,0.0667,0.0455,Liked,35,0.33,0.0667,0.0455,9.66
505,2025-05-17 21:21:54,Desktop,India,35-44,Male,A5686,Text,Entertainment,Tech Enthusiasts,0.0292,0.0288,Viewed,20,0.35,0.0292,0.0288,5.81
841,2025-03-27 16:50:11,Desktop,USA,25-34,Male,A1749,Image,Health,Students,0.0489,0.05,Shared,58,0.97,0.0489,0.05,3.7
830,2025-11-17 04:05:48,Mobile,UK,55+,Male,A1079,Image,Fashion,Students,0.0324,0.0625,Ignored,13,0.62,0.0324,0.0625,4.81
426,2025-03-09 10:00:58,Desktop,USA,35-44,Female,A1129,Image,Travel,Professionals,0.0558,0.0566,Liked,33,0.58,0.0558,0.0566,1.76
486,2025-12-24 14:42:19,Mobile,USA,55+,Male,A3268,Image,Health,Fitness Lovers,0.0309,0.0484,Ignored,10,0.79,0.0309,0.0484,3.23
315,2025-01-04 18:59:04,Desktop,USA,18-24,Female,A6039,Text,Health,Family Oriented,0.0347,0.0261,Ignored,8,0.83,0.0347,0.0261,0.83
838,2025-10-09 03:17:31,Mobile,India,18-24,Male,A1121,Image,Finance,Tech Enthusiasts,0.0709,0.0649,Commented,46,1.42,0.0709,0.0649,3.58
849,2025-04-13 19:08:20,Tablet,UK,25-34,Female,A7973,Text,Electronics,Travel Lovers,0.0308,0.0302,Commented,49,1.18,0.0308,0.0302,1.45
276,2025-02-22 15:41:14,Tablet,UK,45-54,Female,A9532,Text,Health,Fitness Lovers,0.0262,0.0338,Viewed,27,0.58,0.0262,0.0338,2.01
491,2025-07-21 20:24:06,Mobile,Germany,25-34,Female,A7162,Video,Entertainment,Tech Enthusiasts,0.1016,0.0595,Commented,58,0.51,0.1016,0.0595,11.89
105,2025-10-05 08:18:57,Tablet,Germany,25-34,Male,A9959,Video,Finance,Travel Lovers,0.1014,0.0901,Liked,46,1.66,0.1014,0.0901,3.69
900,2025-07-15 12:25:36,Mobile,Canada,35-44,Female,A2382,Image,Electronics,Students,0.0595,0.0374,Viewed,19,0.52,0.0595,0.0374,4.33
917,2025-01-10 07:02:45,Tablet,Canada,18-24,Male,A3446,Video,Travel,Young Adults,0.0955,0.0813,Viewed,17,0.46,0.0955,0.0813,8.31
117,2025-07-21 22:36:20,Desktop,India,25-34,Female,A5216,Image,Electronics,Family Oriented,0.0661,0.0452,Ignored,12,0.56,0.0661,0.0452,4.37
929,2025-11-22 06:22:31,Mobile,India,35-44,Female,A2733,Video,Entertainment,Students,0.0779,0.06,Ignored,14,0.33,0.0779,0.06,9.51
787,2025-04-16 20:51:06,Tablet,Canada,45-54,Male,A9833,Image,Finance,Professionals,0.0397,0.0497,Ignored,10,0.91,0.0397,0.0497,0.57
305,2025-11-08 12:15:48,Desktop,India,18-24,Female,A4533,Image,Health,Fitness Lovers,0.0783,0.0502,Liked,47,0.99,0.0783,0.0502,3.49
445,2025-04-28 14:21:25,Mobile,Canada,45-54,Male,A9795,Image,Fashion,Tech Enthusiasts,0.0397,0.0596,Viewed,29,0.37,0.0397,0.0596,6.87
825,2025-09-14 12:33:37,Mobile,Canada,45-54,Female,A8451,Text,Automotive,Young Adults,0.0299,0.0237,Viewed,22,0.93,0.0299,0.0237,-0.12
387,2025-10-29 19:20:16,Desktop,UK,18-24,Female,A6823,Video,Food,Family Oriented,0.1295,0.0752,Liked,44,0.59,0.1295,0.0752,12.57
339,2025-03-01 03:28:46,Mobile,UK,35-44,Female,A5528,Image,Entertainment,Fitness Lovers,0.0484,0.0396,Viewed,29,0.27,0.0484,0.0396,12.6
605,2025-09-22 20:38:47,Mobile,India,18-24,Male,A2500,Text,Travel,Professionals,0.0526,0.0245,Viewed,25,0.54,0.0526,0.0245,0.65
735,2025-12-07 15:18:35,Mobile,UK,35-44,Female,A7300,Video,Finance,Young Adults,0.1051,0.061,Commented,50,0.94,0.1051,0.061,3.91
